,danceability,energy,loudness,valence,acousticness,instrumentalness,tempo,kmeans
3124,0.679,0.568,-10.74,0.93,0.422,0.00948,159.689,1
3125,,,,,,,,0
3126,0.529,0.743,-6.09,0.5660000000000001,0.691,1.17e-06,74.04,0
3127,0.614,0.752,-6.271,0.444,0.00328,0.0,95.018,1
3128,0.48,0.535,-10.232,0.293,0.371,0.0,75.766,0
3129,,,,,,,,0
3130,0.754,0.82,-8.622,0.8959999999999999,0.0911,1.62e-06,119.835,1
3131,0.6679999999999999,0.872,-8.787,0.868,0.317,2.02e-06,165.14700000000002,1
3132,0.472,0.48,-11.893,0.126,0.000204,0.00275,123.023,0
3133,,,,,,,,0
3134,0.74,0.738,-9.849,0.971,0.0303,0.00406,112.589,1
3135,0.407,0.743,-9.338,0.6829999999999999,0.198,0.0,203.548,1
3136,,,,,,,,0
3137,0.657,0.76,-8.613,0.71,0.171,0.00551,107.872,1
3138,0.727,0.8240000000000001,-8.915,0.935,0.00812,1.58e-06,125.104,1
3139,0.5820000000000001,0.54,-11.021,0.433,0.0621,0.0,94.955,1
3140,,,,,,,,0
3141,0.66,0.711,-10.211,0.726,0.181,7.47e-06,109.328,1
3142,0.87,0.602,-6.79,0.644,0.0196,0.00993,99.128,1
3143,0.7490000000000001,0.755,-8.13,0.6459999999999999,0.0129,3.41e-06,111.814,1
3144,0.795,0.64,-13.478,0.954,0.0631,2.13e-06,102.633,1
3145,0.4589999999999999,0.8740000000000001,-5.865,0.575,0.0163,0.000454,125.439,1
3146,0.851,0.514,-15.279000000000002,0.573,0.0009279999999999,3.58e-06,100.425,1
3147,0.609,0.7709999999999999,-10.663,0.565,0.000274,0.05,118.352,1
3148,0.499,0.932,-3.84,0.415,0.0102,0.0,113.074,1
3149,0.625,0.644,-8.801,0.638,0.357,0.0,147.435,1
3150,0.626,0.8759999999999999,-11.31,0.711,0.000978,0.0868,119.4,1
3151,0.51,0.8079999999999999,-8.649,0.738,0.0281,0.0,170.037,1
3152,0.607,0.626,-10.168,0.54,0.162,0.0677,95.701,1
3153,0.614,0.445,-17.090999999999998,0.626,0.00268,0.0194,202.191,1
3154,0.57,0.385,-12.027,0.188,0.3829999999999999,0.0012,99.86,0
3155,0.861,0.604,-8.44,0.853,0.0974,0.358,115.588,1
3156,0.747,0.693,-14.684,0.674,0.039,0.0,119.949,1
3157,0.367,0.429,-9.471,0.1939999999999999,0.213,6.72e-06,157.812,0
3158,0.563,0.522,-10.226,0.457,0.551,0.0,89.969,0
3159,0.885,0.534,-8.191,0.8959999999999999,0.248,4.77e-05,80.857,1
3160,0.802,0.621,-7.932,0.81,0.0975,0.0256,95.906,1
3161,0.352,0.8079999999999999,-8.097000000000001,0.485,0.035,0.0,162.096,1
3162,0.7140000000000001,0.621,-9.963,0.688,0.35,3.68e-05,98.109,1
3163,0.633,0.858,-7.42,0.725,0.208,0.0114,102.559,1
3164,0.62,0.514,-7.947999999999999,0.4529999999999999,0.431,0.0,140.062,0
3165,0.446,0.5589999999999999,-8.318999999999999,0.372,0.3879999999999999,1.7800000000000002e-05,145.41899999999998,0
3166,0.52,0.711,-5.009,0.226,0.266,1.09e-05,133.947,1
3167,0.667,0.5479999999999999,-7.802,0.29,0.7440000000000001,0.0122,112.549,0
3168,0.381,0.221,-16.143,0.235,0.7829999999999999,0.0,108.282,0
3169,0.79,0.591,-8.805,0.725,0.00335,0.00733,107.197,1
3170,0.462,0.628,-5.659,0.0981,0.0534,0.00025,140.049,0
3171,0.5529999999999999,0.611,-8.199,0.335,0.00462,0.0567,75.02,1
3172,0.536,0.823,-10.696,0.916,0.111,0.000432,200.128,1
3173,0.596,0.547,-13.136,0.6970000000000001,0.0478,4.92e-05,110.209,1
3174,0.799,0.4639999999999999,-9.789,0.432,0.332,0.006,87.90100000000001,1
3175,0.6809999999999999,0.746,-9.982,0.772,0.0109,0.0364,118.768,1
3176,0.871,0.8740000000000001,-7.63,0.911,0.0101,0.0003259999999999,118.385,1
3177,0.802,0.8140000000000001,-11.487,0.442,0.00583,3.26e-05,105.936,1
3178,0.645,0.88,-3.403,0.8340000000000001,0.0242,2.04e-06,125.418,1
3179,0.6940000000000001,0.8809999999999999,-4.053,0.924,0.0153,0.0196,121.554,1
3180,0.64,0.46,-13.05,0.416,0.0875,0.000159,127.126,1
3181,0.6809999999999999,0.6970000000000001,-11.063,0.775,0.357,0.0,119.956,1
3182,0.848,0.838,-11.949000000000002,0.774,0.0326,4.63e-06,97.735,1
3183,0.677,0.852,-10.856,0.93,0.225,3.9500000000000005e-05,91.691,1
3184,0.52,0.629,-7.156000000000001,0.432,0.242,0.0,84.895,1
3185,0.363,0.528,-10.08,0.317,0.0661,0.0,182.21,0
3186,0.901,0.457,-14.102,0.972,0.0743,1.64e-05,121.567,1
3187,0.654,0.8370000000000001,-6.121,0.778,0.155,0.0,116.0,1
3188,0.4539999999999999,0.901,-3.961,0.7879999999999999,0.0338,0.0599,124.56,1
3189,0.642,0.423,-9.283,0.505,0.079,0.0,149.61,1
3190,0.936,0.76,-7.872999999999999,0.657,0.00391,3.39e-06,128.47899999999998,1
3191,0.7490000000000001,0.745,-10.625,0.481,0.0005009999999999,0.00403,101.972,1
3192,0.521,0.26,-15.871,0.2189999999999999,0.6509999999999999,0.0,96.02,0
3193,0.679,0.597,-8.601,0.9,0.0913,0.000673,184.174,1
3194,0.695,0.336,-12.999,0.422,0.8,0.00264,79.109,0
3195,0.767,0.8390000000000001,-5.519,0.461,0.0318,9.31e-06,98.055,1
3196,0.5589999999999999,0.345,-13.496,0.4579999999999999,0.0576,0.000105,84.581,0
3197,0.807,0.75,-8.29,0.797,0.0347,0.0001699999999999,106.389,1
3198,0.7170000000000001,0.642,-10.727,0.732,0.0194,0.000249,105.894,1
3199,0.669,0.813,-9.707,0.737,0.0119,9.58e-06,93.905,1
3200,0.688,0.375,-9.601,0.45,0.286,0.0,83.635,0
3201,0.6829999999999999,0.7390000000000001,-12.831,0.836,4.91e-05,0.0122,122.113,1
3202,0.741,0.894,-3.826,0.96,0.0824,0.0527,114.869,1
3203,0.795,0.5820000000000001,-10.156,0.965,0.0711,0.0,121.798,1
3204,0.4039999999999999,0.511,-9.427,0.2789999999999999,0.716,0.0,82.025,0
3205,0.217,0.628,-9.286,0.2739999999999999,0.0203,0.32,77.785,0
3206,0.6829999999999999,0.7509999999999999,-10.184,0.841,0.0681,8.36e-06,103.036,1
3207,0.831,0.921,-2.383,0.794,0.153,0.00213,108.002,1
3208,0.807,0.653,-11.01,0.845,0.00757,0.0,120.08,1
3209,0.499,0.308,-11.692,0.0708,0.754,0.0009279999999999,75.91,0
3210,0.557,0.4479999999999999,-10.677,0.272,0.35,0.0,82.98,0
3211,0.477,0.5329999999999999,-11.049,0.18,0.591,0.00685,162.368,0
3212,0.8540000000000001,0.71,-6.32,0.818,0.0113,8.72e-05,106.894,1
3213,0.5489999999999999,0.547,-10.119,0.288,0.0532,0.321,81.05,1
3214,0.432,0.551,-8.096,0.253,0.501,1.77e-06,136.465,0
3215,0.642,0.4479999999999999,-10.418,0.299,0.492,1.74e-05,137.83100000000002,0
3216,0.4639999999999999,0.552,-7.132999999999999,0.225,0.111,0.0,172.304,0
3217,0.496,0.298,-10.175,0.705,0.306,1.72e-06,203.824,0
3218,0.745,0.8909999999999999,-9.464,0.654,0.0867,0.0,106.641,1
3219,0.72,0.657,-6.823,0.657,0.0262,2.33e-06,172.168,1
3220,0.516,0.906,-4.525,0.728,2.8600000000000004e-05,0.000101,116.775,1
3221,0.723,0.797,-7.271,0.583,0.00246,0.175,110.157,1
3222,0.546,0.7809999999999999,-9.439,0.539,0.22,1.51e-05,95.032,1
3223,0.609,0.551,-7.93,0.512,0.0233,0.0,127.956,1
3224,0.674,0.7070000000000001,-10.799,0.7120000000000001,0.00265,0.00214,104.854,1
3225,0.1989999999999999,0.2269999999999999,-10.927,0.259,0.913,0.0,73.861,0
3226,0.782,0.96,-4.047,0.979,0.0637,0.0,120.682,1
3227,0.8220000000000001,0.6609999999999999,-10.234,0.67,0.0241,3.95e-06,99.883,1
3228,0.7190000000000001,0.918,-5.172999999999999,0.636,0.0592,0.000112,120.376,1
3229,0.8109999999999999,0.53,-8.537,0.75,0.0067,0.0285,107.853,1
3230,0.657,0.716,-7.463999999999999,0.8,0.3,3.5000000000000004e-06,131.868,1
3231,0.759,0.8340000000000001,-5.13,0.763,0.0489,0.0,98.979,1
3232,0.303,0.492,-11.207,0.178,0.504,0.000525,96.578,0
3233,0.853,0.889,-6.771,0.659,0.0395,6.88e-06,124.542,1
3234,0.725,0.954,-7.234,0.594,0.0437,0.0857,120.248,1
3235,0.6659999999999999,0.531,-9.881,0.551,0.1169999999999999,1.39e-06,137.17,1
3236,0.353,0.544,-10.812,0.48,0.581,9.95e-05,88.898,0
3237,0.525,0.8109999999999999,-6.148,0.7509999999999999,0.00847,0.0,199.977,1
3238,0.5429999999999999,0.266,-18.813,0.3429999999999999,0.256,0.00093,79.992,0
3239,0.594,0.883,-4.279,0.863,0.3289999999999999,8.329999999999999e-05,89.99700000000001,1
3240,0.6,0.8109999999999999,-7.693,0.622,0.0558,6.82e-06,124.303,1
3241,0.476,0.363,-10.706,0.243,0.2,0.0,164.555,0
3242,0.914,0.528,-9.114,0.898,0.499,4.38e-06,107.557,1
3243,0.674,0.546,-11.461,0.63,0.176,0.0045,124.845,1
3244,0.674,0.6809999999999999,-8.006,0.7340000000000001,0.00168,0.00777,99.773,1
3245,0.659,0.893,-8.324,0.7559999999999999,0.0211,0.308,98.262,1
3246,0.4039999999999999,0.51,-11.353,0.526,0.281,6.32e-06,80.643,0
3247,0.552,0.537,-8.767999999999999,0.34,0.254,0.002,90.692,0
3248,0.78,0.818,-8.197000000000001,0.669,0.0028699999999999,0.0134,104.991,1
3249,0.465,0.365,-12.633,0.265,0.618,0.0113,171.90400000000002,0
3250,0.6729999999999999,0.888,-7.056,0.8009999999999999,0.261,0.000134,110.772,1
3251,0.4629999999999999,0.4,-9.999,0.121,0.643,2.46e-05,77.314,0
3252,0.865,0.778,-10.05,0.763,0.0411,0.0,103.008,1
3253,0.8759999999999999,0.782,-3.777,0.622,0.1169999999999999,0.000721,110.494,1
3254,0.8440000000000001,0.609,-10.675,0.725,0.0074,0.0,91.117,1
3255,0.6579999999999999,0.595,-8.704,0.256,0.133,0.000358,103.975,1
3256,0.765,0.358,-15.550999999999998,0.226,0.182,0.238,105.415,0
3257,0.507,0.581,-9.315,0.485,0.0804,3.19e-06,128.095,1
3258,0.526,0.762,-12.437,0.505,0.000972,0.0001159999999999,136.203,1
3259,0.494,0.8170000000000001,-8.408999999999999,0.755,0.00878,2.26e-06,122.671,1
3260,0.524,0.544,-9.059,0.261,0.574,0.0,147.674,0
3261,0.4379999999999999,0.735,-8.113999999999999,0.527,0.0632,0.0,174.335,1
3262,0.794,0.745,-11.367,0.706,0.271,0.00041,124.249,1
3263,0.912,0.5820000000000001,-9.408,0.8420000000000001,0.0333,0.0,119.996,1
3264,0.62,0.508,-11.621,0.289,0.118,0.0,95.01,0
3265,0.69,0.38,-12.845,0.305,0.000168,0.000533,201.697,1
3266,0.7490000000000001,0.8740000000000001,-3.981,0.78,0.0853,2.66e-06,117.776,1
3267,0.491,0.73,-8.27,0.725,0.0527,7.36e-06,136.759,1
3268,0.612,0.6940000000000001,-8.277000000000001,0.551,0.0014199999999999,0.0012,115.53,1
3269,0.396,0.612,-8.039,0.241,0.00288,4.71e-05,146.759,1
3270,0.731,0.7070000000000001,-9.79,0.838,0.0596,0.00654,200.306,1
3271,0.726,0.652,-8.113,0.633,0.151,0.0,125.971,1
3272,0.759,0.789,-5.565,0.8109999999999999,0.1119999999999999,0.000183,95.013,1
3273,0.617,0.872,-12.305,0.504,0.0158,0.1119999999999999,111.458,1
3274,,,,,,,,0
3275,0.7440000000000001,0.851,-10.108,0.626,0.0267,0.0073799999999999,105.882,1
3276,,,,,,,,0
3277,0.547,0.5379999999999999,-11.39,0.718,0.473,0.0,202.409,1
3278,0.544,0.6990000000000001,-4.148,0.293,0.258,0.0,141.844,1
3279,0.72,0.478,-11.074000000000002,0.672,0.115,2.27e-05,97.073,1
3280,0.765,0.831,-6.522,0.809,0.0894,0.0,100.026,1
3281,0.667,0.899,-7.084,0.738,0.0371,4.12e-06,101.477,1
3282,0.508,0.362,-9.369,0.207,0.483,0.0,168.58599999999998,0
3283,0.513,0.6579999999999999,-6.432,0.336,0.0329,9.3e-05,177.625,1
3284,0.6779999999999999,0.747,-7.43,0.728,0.000207,0.00545,120.006,1
3285,0.4429999999999999,0.884,-6.736000000000001,0.514,0.0123,6.87e-05,184.142,1
3286,0.755,0.4589999999999999,-12.84,0.597,0.115,0.0,98.454,1
3287,0.588,0.149,-16.727999999999998,0.113,0.846,9.65e-05,124.689,0
3288,0.306,0.214,-12.518,0.108,0.8440000000000001,5.3e-06,66.98,0
3289,0.871,0.674,-6.775,0.627,0.0485,0.0006349999999999,127.99,1
3290,0.642,0.722,-13.031,0.836,0.0444,0.0038799999999999,172.40599999999998,1
3291,0.703,0.7,-6.789,0.5820000000000001,0.302,0.471,97.675,1
3292,0.6970000000000001,0.608,-10.976,0.725,0.0295,0.0,133.879,1
3293,0.693,0.5329999999999999,-10.954,0.568,0.107,0.0,127.661,1
3294,0.635,0.306,-12.283,0.173,0.129,0.0,127.922,0
3295,0.701,0.705,-6.18,0.71,0.18,0.0,100.669,1
3296,0.885,0.81,-6.83,0.247,0.00277,0.0327,102.773,1
3297,0.763,0.742,-10.975,0.483,0.0984,0.0,98.145,1
3298,,,,,,,,0
3299,0.532,0.215,-13.673,0.23,0.78,0.0,77.94,0
3300,0.831,0.915,-7.501,0.8809999999999999,0.147,0.00571,102.979,1
3301,0.726,0.501,-13.884,0.5820000000000001,0.155,0.0,128.099,1
3302,0.385,0.317,-12.71,0.312,0.6659999999999999,1.27e-06,125.919,0
3303,,,,,,,,0
3304,0.8109999999999999,0.833,-4.259,0.5670000000000001,0.0139999999999999,2.0600000000000003e-05,120.258,1
3305,0.52,0.4029999999999999,-6.87,0.132,0.5820000000000001,0.0,107.938,0
3306,0.653,0.976,-5.172999999999999,0.447,0.0374,0.00173,105.575,1
3307,0.85,0.513,-10.663,0.623,0.0624,0.00249,99.01,1
3308,0.498,0.303,-12.071,0.141,0.68,6.82e-06,80.35300000000001,0
3309,0.613,0.72,-7.957000000000001,0.561,0.0132,0.0,117.341,1
3310,0.3229999999999999,0.311,-12.671,0.146,0.643,0.0,166.94299999999998,0
3311,0.838,0.452,-15.219,0.708,0.0509,0.0,99.075,1
3312,0.631,0.7490000000000001,-8.15,0.437,0.205,5.21e-06,89.646,1
3313,0.851,0.551,-5.1770000000000005,0.807,0.151,0.0,131.922,1
3314,0.5429999999999999,0.912,-10.71,0.836,0.00162,2.1e-06,103.731,1
3315,0.615,0.72,-5.16,0.696,0.068,0.0105,94.002,1
3316,0.54,0.401,-10.499,0.24,0.5760000000000001,0.0,152.974,0
3317,0.884,0.37,-11.353,0.883,0.0188,0.0042299999999999,109.997,1
3318,0.523,0.366,-14.069,0.291,0.498,0.0,142.814,0
3319,0.655,0.545,-8.163,0.4629999999999999,0.494,0.0,133.358,0
3320,0.472,0.652,-10.171,0.401,0.0131,1.12e-05,140.124,1
3321,0.882,0.706,-9.83,0.754,0.109,0.0,106.712,1
3322,0.417,0.659,-6.385,0.3389999999999999,0.602,0.0,104.818,0
3323,0.879,0.6920000000000001,-12.958,0.804,0.0706,0.00426,98.329,1
3324,0.7859999999999999,0.372,-17.765,0.685,0.19,5.9e-06,102.237,1
3325,0.6659999999999999,0.848,-8.312000000000001,0.402,0.0176,0.00295,119.541,1
3326,0.467,0.5770000000000001,-9.535,0.609,0.21,1.86e-05,143.625,1
3327,0.542,0.7929999999999999,-8.203,0.708,0.0423,3.95e-06,173.93099999999998,1
3328,0.601,0.899,-4.084,0.6609999999999999,0.21,3.44e-06,92.051,1
3329,0.7829999999999999,0.498,-14.387,0.519,0.0157,0.245,132.952,1
3330,0.862,0.642,-13.652,0.765,0.102,0.0,99.201,1
3331,0.78,0.71,-7.428999999999999,0.858,0.0143,3.4899999999999995e-05,96.067,1
3332,0.349,0.432,-9.554,0.1369999999999999,0.82,0.085,82.935,0
3333,0.738,0.3829999999999999,-12.761,0.482,0.00645,0.000231,121.897,1
3334,0.578,0.7440000000000001,-9.207,0.531,0.00783,0.000333,180.323,1
3335,0.561,0.555,-9.734,0.497,0.16,0.0,134.369,1
3336,0.7979999999999999,0.625,-9.689,0.858,0.00547,7.979999999999999e-05,93.764,1
3337,0.747,0.7490000000000001,-6.255,0.563,0.0917,0.0,100.722,1
3338,,,,,,,,0
3339,0.261,0.14,-13.626,0.0984,0.912,0.00028,71.251,0
3340,0.6940000000000001,0.365,-12.294,0.693,0.054,3.43e-05,80.904,1
3341,0.8490000000000001,0.422,-13.95,0.624,0.157,1.19e-05,96.216,1
3342,0.313,0.58,-5.61,0.181,0.103,0.0,165.03799999999998,0
3343,0.7709999999999999,0.745,-10.217,0.599,0.0256,0.000374,106.709,1
3344,0.4379999999999999,0.8759999999999999,-3.676,0.437,0.000314,0.0139999999999999,105.822,1
3345,0.4429999999999999,0.527,-9.479,0.469,0.129,0.0,152.025,1
3346,0.8079999999999999,0.753,-13.319,0.7959999999999999,0.0789,0.0,103.753,1
3347,0.865,0.556,-8.014,0.873,0.0268,0.0009609999999999,101.313,1
3348,0.897,0.612,-10.489,0.767,0.0297,0.186,102.305,1
3349,0.659,0.818,-7.09,0.39,0.00601,0.299,119.943,1
3350,0.5920000000000001,0.642,-9.38,0.16,0.0883,0.00134,92.419,1
3351,0.7170000000000001,0.634,-7.736000000000001,0.8959999999999999,0.115,0.0,178.06400000000002,1
3352,0.7809999999999999,0.722,-8.376,0.532,0.236,0.00042,87.86200000000001,1
3353,0.7829999999999999,0.773,-7.541,0.7440000000000001,0.0103,0.000162,117.471,1
3354,0.662,0.8909999999999999,-7.245,0.743,0.0103,3.64e-06,107.75,1
3355,0.485,0.477,-8.948,0.134,0.295,3.35e-05,151.704,0
3356,0.357,0.493,-7.466,0.102,0.261,0.111,81.212,0
3357,0.873,0.591,-8.942,0.496,0.0788,0.0071,123.091,1
3358,0.792,0.964,-5.405,0.621,0.0698,0.0,99.771,1
3359,0.6659999999999999,0.521,-10.993,0.361,0.114,0.0,105.223,1
3360,0.787,0.727,-7.705,0.936,0.0124,0.0,173.025,1
3361,0.7959999999999999,0.748,-5.409,0.802,0.321,4.94e-05,82.384,1
3362,0.6609999999999999,0.847,-11.855,0.71,0.225,0.835,125.862,1
3363,0.884,0.3339999999999999,-18.943,0.5710000000000001,0.0476,0.0588,98.315,1
3364,0.69,0.8009999999999999,-5.944,0.726,0.0207,0.00399,123.864,1
3365,0.367,0.353,-11.786,0.282,0.335,0.0,74.10300000000001,0
3366,0.836,0.58,-8.777999999999999,0.939,0.19,0.000271,93.015,1
3367,0.8029999999999999,0.5820000000000001,-11.286,0.547,0.00432,4.26e-05,97.305,1
3368,0.934,0.735,-6.667999999999999,0.768,0.031,8.599999999999999e-06,101.368,1
3369,0.649,0.308,-13.086,0.341,0.359,0.0443,103.975,0
3370,,,,,,,,0
3371,0.615,0.912,-8.027999999999999,0.753,0.0323,0.0,105.538,1
3372,0.347,0.52,-13.253,0.471,0.726,0.000857,138.178,0
3373,0.685,0.743,-6.894,0.509,0.0183,0.63,108.998,1
3374,,,,,,,,0
3375,0.449,0.95,-4.978,0.3389999999999999,0.0115,3.66e-05,144.469,1
3376,0.217,0.88,-4.294,0.317,0.00228,0.0045299999999999,84.45299999999999,1
3377,0.4639999999999999,0.785,-7.42,0.528,0.00117,1.46e-06,153.005,1
3378,0.589,0.6970000000000001,-10.55,0.524,0.00979,0.0072299999999999,97.97,1
3379,0.708,0.504,-9.63,0.5579999999999999,0.0463,0.0,88.992,1
3380,0.662,0.605,-9.475,0.545,0.0552,0.0,151.946,1
3381,0.688,0.743,-8.482999999999999,0.642,0.0212,9.02e-05,108.178,1
3382,0.4579999999999999,0.425,-10.531,0.401,0.109,0.0,146.0,0
3383,0.8079999999999999,0.7859999999999999,-6.897,0.899,0.00928,0.0701,96.987,1
3384,0.532,0.407,-9.658,0.23,0.235,0.0,83.20700000000001,0
3385,0.557,0.509,-7.928,0.244,0.119,0.0,142.408,0
3386,0.546,0.519,-9.072,0.247,0.36,0.0004599999999999,140.054,0
3387,0.501,0.3779999999999999,-9.37,0.178,0.735,0.0,119.987,0
3388,0.612,0.591,-7.02,0.349,0.462,0.0,160.659,0
3389,0.6890000000000001,0.677,-6.36,0.259,0.0704,0.0,153.91899999999998,1
3390,0.387,0.59,-10.887,0.26,0.432,0.0,75.834,0
3391,0.745,0.7709999999999999,-8.231,0.752,0.00104,0.387,95.623,1
3392,0.621,0.481,-8.016,0.679,0.0984,0.0,65.00399999999999,1
3393,0.691,0.601,-9.698,0.85,0.628,0.017,167.796,1
3394,0.75,0.667,-6.785,0.865,0.136,2.11e-05,173.08599999999998,1
3395,0.674,0.885,-4.456,0.945,0.0486,0.00157,144.332,1
3396,0.5760000000000001,0.526,-8.524,0.147,0.3229999999999999,2.01e-06,122.06,0
3397,0.595,0.736,-6.648,0.521,0.0964,9.28e-06,167.669,1
3398,0.3,0.379,-7.779,0.129,0.809,1.64e-05,124.839,0
3399,0.437,0.287,-10.018,0.598,0.8,0.0,185.598,0
3400,0.888,0.584,-13.308,0.762,0.0389,3.25e-06,104.704,1
3401,0.6509999999999999,0.747,-7.269,0.7759999999999999,0.0528,0.0,147.518,1
3402,0.845,0.51,-13.064,0.74,0.29,2.39e-06,95.265,1
3403,0.631,0.813,-8.106,0.522,0.0779,0.0,105.998,1
3404,0.706,0.727,-8.06,0.903,0.0698,5.31e-06,92.938,1
3405,0.441,0.258,-11.227,0.172,0.6609999999999999,0.0,77.988,0
3406,0.754,0.472,-11.787,0.613,0.257,2.09e-05,169.199,1
3407,0.58,0.479,-6.994,0.153,0.496,0.0,133.996,0
3408,0.322,0.25,-11.451,0.352,0.892,0.0,137.714,0
3409,0.939,0.72,-5.565,0.7859999999999999,0.0816,0.0,96.918,1
3410,0.5710000000000001,0.2319999999999999,-11.309,0.207,0.604,0.000246,128.785,0
3411,0.54,0.423,-8.799,0.353,0.294,0.0884,150.135,0
3412,,,,,,,,0
3413,0.476,0.584,-12.357,0.417,0.119,0.0,88.02600000000001,1
3414,0.836,0.5329999999999999,-11.263,0.957,0.113,0.0105,120.08,1
3415,0.58,0.575,-7.72,0.37,0.25,1.83e-05,92.934,1
3416,0.6579999999999999,0.711,-7.423999999999999,0.614,0.0759,1.77e-05,172.365,1
3417,0.802,0.461,-12.367,0.74,0.0757,0.0,90.995,1
3418,0.742,0.258,-11.885,0.476,0.451,0.0,82.57600000000001,0
3419,,,,,,,,0
3420,0.852,0.655,-11.498,0.952,0.107,2.07e-05,115.962,1
3421,0.518,0.617,-9.618,0.492,0.0955,0.000132,97.314,1
3422,0.73,0.731,-3.438,0.649,0.278,0.0,131.39600000000002,1
3423,0.684,0.687,-6.393,0.752,0.0631,1.29e-05,91.201,1
3424,0.816,0.726,-7.462999999999999,0.713,0.0681,0.00428,120.237,1
3425,0.57,0.5489999999999999,-7.956,0.295,0.469,7.91e-06,136.13,0
3426,0.764,0.878,-5.647,0.825,0.287,0.00356,112.37,1
3427,0.211,0.423,-14.806,0.23,0.0849,3.61e-05,94.84,0
3428,0.66,0.627,-10.397,0.789,0.0341,9.64e-05,85.44,1
3429,0.5429999999999999,0.816,-8.052,0.71,0.0026899999999999,0.0314,134.707,1
3430,0.5489999999999999,0.853,-4.293,0.346,0.0285,0.000296,94.695,1
3431,0.7,0.41,-10.644,0.3329999999999999,0.648,1.53e-05,142.118,0
3432,0.7240000000000001,0.249,-15.488,0.444,0.341,0.11,93.667,0
3433,0.782,0.716,-6.968,0.435,0.00777,6.15e-05,86.581,1
3434,0.231,0.477,-7.747999999999999,0.235,0.747,2.61e-06,95.969,0
3435,0.713,0.7659999999999999,-5.268,0.5720000000000001,0.0323,0.0,120.084,1
3436,0.7,0.465,-10.43,0.306,0.36,0.000157,137.82299999999998,0
3437,0.804,0.4379999999999999,-10.563,0.5760000000000001,0.0327,0.0129,92.034,1
3438,0.6509999999999999,0.498,-12.159,0.581,0.3279999999999999,0.0,115.771,1
3439,0.636,0.731,-7.037000000000001,0.61,0.162,0.0,86.15,1
3440,0.6920000000000001,0.833,-3.974,0.6920000000000001,0.000136,1.98e-05,96.814,1
3441,0.813,0.882,-7.575,0.8740000000000001,0.0908,0.00457,125.983,1
3442,0.6579999999999999,0.55,-6.705,0.727,0.457,0.000728,168.28900000000002,1
3443,0.8690000000000001,0.725,-12.507,0.6990000000000001,0.0453,0.0,132.989,1
3444,0.799,0.662,-8.585,0.7170000000000001,0.00482,0.000505,120.082,1
3445,0.693,0.648,-6.4110000000000005,0.319,0.0949,0.0,113.117,1
3446,0.341,0.867,-3.856,0.42,0.0906,0.0,162.25799999999998,1
3447,0.626,0.441,-10.637,0.563,0.7609999999999999,0.0138,78.094,0
3448,0.565,0.884,-3.304,0.487,0.186,0.000101,112.24,1
3449,0.309,0.76,-5.363,0.331,0.0742,0.000118,139.36,1
3450,0.596,0.731,-9.961,0.308,0.296,3.64e-06,103.027,1
3451,0.905,0.501,-7.215,0.8290000000000001,0.0237,0.00163,102.035,1
3452,0.604,0.51,-7.879,0.241,0.409,0.00446,134.953,0
3453,0.703,0.997,-7.666,0.391,0.0726,0.0235,132.872,1
3454,0.402,0.8140000000000001,-4.954,0.516,0.0383,1.19e-06,170.02,1
3455,0.7979999999999999,0.794,-5.6370000000000005,0.7809999999999999,0.0119,0.000139,94.967,1
3456,0.5820000000000001,0.381,-10.045,0.283,0.595,1.1e-05,141.947,0
3457,0.591,0.727,-8.058,0.846,0.00411,1.53e-06,98.528,1
3458,0.52,0.847,-5.3,0.799,0.272,0.0,177.37099999999998,1
3459,0.657,0.515,-11.595999999999998,0.506,0.0191,0.0,94.297,1
3460,0.306,0.762,-7.519,0.15,0.332,0.00605,99.903,0
3461,0.813,0.655,-7.883999999999999,0.46,0.1009999999999999,6.65e-05,99.982,1
3462,0.889,0.4539999999999999,-8.597999999999999,0.436,0.0141,0.000186,100.36,1
3463,0.701,0.469,-9.63,0.384,0.534,0.00105,94.699,0
3464,0.439,0.4539999999999999,-8.669,0.354,0.2789999999999999,0.0,204.263,0
3465,0.757,0.302,-15.951,0.524,0.0184,4.15e-05,90.321,1
3466,0.664,0.7390000000000001,-7.229,0.759,0.0364,4.99e-05,110.101,1
3467,0.428,0.662,-5.433,0.367,0.151,1.84e-06,71.515,1
3468,0.619,0.48,-9.597,0.5820000000000001,0.0408,1.37e-06,84.846,1
3469,0.63,0.6409999999999999,-6.67,0.541,0.342,0.0,79.523,1
3470,0.483,0.6729999999999999,-8.105,0.5579999999999999,0.0217,6.53e-06,189.704,1
3471,0.8109999999999999,0.745,-9.61,0.931,0.213,0.0009289999999999,97.985,1
3472,0.713,0.677,-6.761,0.522,0.0282,5.99e-05,124.152,1
3473,0.741,0.5920000000000001,-7.819,0.27,0.138,0.0,128.137,1
3474,0.8909999999999999,0.8370000000000001,-5.402,0.767,0.283,0.0,103.05,1
3475,0.703,0.469,-6.515,0.6609999999999999,0.177,0.0,86.038,1
3476,0.647,0.514,-10.05,0.387,0.0655,0.0,79.97399999999999,1
3477,0.77,0.505,-7.345,0.757,0.311,7.4e-05,171.798,1
3478,0.8109999999999999,0.4579999999999999,-9.688,0.797,0.0193,1.41e-06,92.94,1
3479,0.583,0.532,-7.11,0.223,0.684,0.0,131.741,0
3480,0.626,0.532,-8.097000000000001,0.1969999999999999,0.413,0.0,116.621,0
